Item_Identifier,Outlet_Identifier,sales_predictions
FDA43,OUT049,3419.5
FDZ56,OUT010,1156.5
FDI44,OUT018,1586.5
FDB50,OUT013,874.0
FDU15,OUT019,-556.5
NCJ19,OUT019,-203.5
FDD48,OUT013,1607.0
NCW42,OUT035,3059.5
FDL24,OUT017,2524.5
NCB30,OUT013,2891.0
FDK25,OUT013,2321.0
FDW28,OUT049,3361.5
FDD47,OUT017,2328.5
FDK16,OUT019,94.5
FDW37,OUT046,1304.5
FDA48,OUT035,2984.5
FDA14,OUT017,1990.0
FDV15,OUT013,1243.0
FDN22,OUT049,4227.5
NCD55,OUT045,701.5
FDY43,OUT013,2333.0
NCU05,OUT017,957.5
FDF10,OUT035,1837.0
FDR39,OUT018,3265.0
FDG40,OUT013,318.0
FDZ28,OUT019,827.0
FDE02,OUT045,1398.0
FDU60,OUT049,3031.5
FDM21,OUT013,3770.5
FDV52,OUT019,494.5
NCW06,OUT013,2764.0
FDX36,OUT035,3087.5
FDT35,OUT027,4092.0
NCL19,OUT010,791.5
NCD31,OUT046,2580.5
FDE53,OUT019,525.0
FDW58,OUT019,560.0
DRF48,OUT046,2999.0
FDW57,OUT035,2336.5
DRH13,OUT017,1465.5
FDT33,OUT013,2476.5
DRK47,OUT027,4989.0
FDY22,OUT010,490.5
FDC35,OUT019,1872.0
FDO03,OUT013,3460.5
FDF24,OUT045,1379.5
FDF56,OUT018,3214.0
FDD28,OUT013,673.0
FDG53,OUT027,3660.0
FDO27,OUT019,57.5
NCF54,OUT018,3117.5
FDC20,OUT027,2335.5
FDU10,OUT046,628.0
DRA24,OUT018,3093.0
FDA02,OUT010,815.5
FDG10,OUT017,729.0
FDW39,OUT010,1409.5
FDP04,OUT019,-114.0
NCM55,OUT013,2640.0
FDG47,OUT045,4062.0
NCU41,OUT017,2710.0
NCK31,OUT017,561.0
FDZ46,OUT045,1714.0
FDU13,OUT027,3580.5
NCF19,OUT045,817.5
NCJ43,OUT013,2502.5
NCJ05,OUT045,2417.5
FDS04,OUT027,3528.0
FDX28,OUT010,145.5
FDB41,OUT027,2150.5
FDG53,OUT046,2189.5
FDL15,OUT010,847.0
FDQ08,OUT049,1413.0
DRN36,OUT013,1327.5
FDI46,OUT013,3694.5
FDG16,OUT027,4730.0
FDV32,OUT013,710.0
FDF44,OUT010,557.5
FDK04,OUT018,1329.0
NCA41,OUT013,2811.5
FDD51,OUT017,319.0
NCZ53,OUT045,2997.5
FDP01,OUT027,3843.5
FDY25,OUT049,3267.0
FDB17,OUT018,3271.5
NCV54,OUT018,2326.0
FDJ32,OUT017,703.5
FDA37,OUT049,2360.5
FDG35,OUT035,2423.0
NCM05,OUT018,4584.0
FDG45,OUT046,3364.0
FDH28,OUT013,360.5
NCE18,OUT049,4310.5
FDH38,OUT045,1922.0
FDR56,OUT013,2854.5
FDH17,OUT027,3043.0
FDD39,OUT049,3743.0
FDB41,OUT049,1094.5
NCR53,OUT046,3331.5
FDX46,OUT017,671.5
FDV28,OUT049,1043.0
FDA08,OUT018,3079.5
FDH45,OUT017,362.0
NCS38,OUT010,140.5
FDD40,OUT010,1604.0
DRM59,OUT035,2123.0
NCJ43,OUT018,3247.5
NCN29,OUT013,624.5
NCC19,OUT045,2948.5
FDR56,OUT035,2676.0
FDZ43,OUT049,4188.5
FDJ32,OUT010,-583.5
DRH03,OUT017,1220.5
NCZ54,OUT035,2126.5
FDE26,OUT017,1950.5
FDS03,OUT045,984.0
DRZ24,OUT019,625.5
FDO48,OUT027,4965.0
FDW39,OUT049,3171.5
NCK05,OUT049,1403.0
NCK30,OUT017,3673.0
FDT27,OUT018,4136.5
FDS08,OUT019,1554.5
NCJ19,OUT049,1138.5
FDC58,OUT045,770.0
DRE37,OUT013,2688.5
FDW02,OUT035,1684.5
FDJ02,OUT010,884.0
FDX09,OUT045,2771.0
FDT31,OUT010,1472.5
FDI24,OUT049,3105.0
FDY09,OUT045,2839.0
FDV28,OUT045,474.5
DRM47,OUT049,3406.0
FDT52,OUT019,2697.5
FDI48,OUT018,1322.5
FDY55,OUT017,3685.5
FDU48,OUT013,1820.5
FDN25,OUT045,931.0
FDP20,OUT049,2351.5
FDJ15,OUT013,2763.5
FDD04,OUT018,2578.0
FDY58,OUT045,3626.5
FDR37,OUT018,3330.5
FDF44,OUT013,1845.0
FDD32,OUT045,1375.5
FDR57,OUT017,2258.5
DRG39,OUT027,2338.0
FDX15,OUT017,2056.5
DRN37,OUT045,2583.0
FDW40,OUT027,3772.5
FDB32,OUT049,1862.5
FDM40,OUT018,2533.0
FDE39,OUT027,3348.5
DRH49,OUT017,1075.0
FDT46,OUT049,1171.5
NCF06,OUT035,3686.5
FDP07,OUT017,2729.5
FDC04,OUT013,3536.0
FDZ32,OUT017,1414.5
FDD50,OUT045,2545.0
FDU56,OUT017,2618.0
FDV34,OUT017,958.5
NCY41,OUT013,312.0
NCK18,OUT046,2611.0
DRH25,OUT049,1264.0
FDT57,OUT046,3729.0
FDV56,OUT018,2212.0
FDV12,OUT045,1576.5
FDN52,OUT017,1049.5
FDX38,OUT035,438.0
FDE47,OUT018,2374.0
NCO07,OUT013,3131.5
FDV09,OUT027,3828.5
FDZ23,OUT019,1693.5
DRH51,OUT018,1786.5
NCY54,OUT045,2528.5
DRG49,OUT013,3635.0
NCC19,OUT049,3308.5
NCV53,OUT045,3829.0
FDZ47,OUT019,544.0
NCO26,OUT018,2190.5
NCP02,OUT045,983.5
NCW30,OUT018,4548.5
NCN55,OUT046,3713.5
FDB20,OUT010,-358.5
DRL11,OUT013,2266.5
DRD60,OUT045,2909.5
FDW14,OUT010,-1.5
FDL27,OUT010,-416.0
FDU09,OUT018,1345.0
DRH36,OUT027,2666.0
FDP34,OUT027,3762.5
FDE04,OUT017,2599.5
FDZ57,OUT027,3542.5
FDF02,OUT010,-39.5
FDG28,OUT045,3908.0
NCI31,OUT046,575.0
FDT43,OUT013,621.5
FDU20,OUT046,1947.5
FDD53,OUT013,519.5
FDW15,OUT045,2395.0
NCT53,OUT045,2567.5
NCG55,OUT027,3240.0
FDD48,OUT035,1444.5
FDG47,OUT049,4452.0
FDI21,OUT017,765.0
FDT27,OUT017,3410.0
DRO35,OUT013,1658.5
FDD33,OUT017,3438.0
FDC04,OUT035,3424.5
FDY34,OUT013,2448.0
DRJ49,OUT049,2452.5
FDE05,OUT049,2688.0
FDU31,OUT017,3229.5
NCN19,OUT027,4425.5
FDK56,OUT027,4225.0
FDK58,OUT017,1396.0
NCJ42,OUT035,1265.5
FDZ34,OUT027,4407.0
FDA52,OUT018,3305.0
NCR29,OUT013,641.5
FDT48,OUT035,2827.5
DRJ51,OUT019,2313.5
NCS54,OUT046,2788.0
FDV01,OUT035,2043.0
DRG51,OUT027,4079.0
NCG42,OUT013,1837.5
FDA51,OUT049,2065.5
FDV19,OUT010,1034.0
NCT18,OUT045,2846.5
NCS41,OUT045,2894.5
FDO03,OUT046,3598.5
FDL12,OUT010,-697.5
FDY37,OUT010,801.5
FDI58,OUT049,1835.5
FDT28,OUT018,2756.5
NCC42,OUT010,622.5
FDO01,OUT017,1839.0
FDJ02,OUT013,2151.5
FDQ04,OUT018,1060.5
DRL47,OUT013,1787.0
FDZ32,OUT035,1365.5
FDC35,OUT035,2768.5
FDX14,OUT045,1134.5
FDZ35,OUT013,1496.0
FDL14,OUT013,2286.5
FDO04,OUT049,1257.0
DRK11,OUT017,2162.5
FDB44,OUT018,3789.5
FDZ50,OUT049,3258.5
FDI12,OUT027,2809.0
FDU43,OUT017,3462.5
FDD58,OUT010,-28.0
FDB27,OUT017,2772.0
FDB04,OUT018,1822.5
NCO17,OUT013,1698.5
FDL12,OUT017,583.0
DRJ13,OUT049,2888.5
FDD57,OUT045,1574.5
FDW19,OUT035,1426.5
DRD27,OUT018,2078.5
FDH27,OUT027,3696.0
NCW30,OUT027,5545.5
FDR40,OUT018,1807.0
FDG05,OUT013,2225.5
NCY41,OUT019,-721.5
FDI38,OUT018,3765.5
FDR20,OUT046,721.5
FDE09,OUT017,1475.0
FDN50,OUT019,384.5
DRF27,OUT045,2468.0
DRF51,OUT013,242.0
NCO02,OUT019,-209.5
FDB51,OUT027,2429.0
FDJ50,OUT013,650.0
FDN52,OUT013,1052.0
FDX14,OUT013,943.0
FDT27,OUT019,2478.0
FDV10,OUT013,455.5
FDU33,OUT046,606.5
FDU58,OUT046,2955.0
NCP42,OUT027,4522.5
FDL51,OUT027,4829.5
DRH15,OUT027,2103.0
FDU16,OUT017,1099.0
FDW15,OUT017,2100.5
FDQ44,OUT045,1949.0
NCI06,OUT027,4248.5
DRK23,OUT019,2724.0
FDC28,OUT035,1337.0
NCY17,OUT019,-419.5
NCV05,OUT018,2868.0
FDM34,OUT019,823.0
DRD60,OUT027,4346.0
FDT38,OUT046,1302.0
FDQ57,OUT018,2745.0
FDE59,OUT027,1984.0
NCM43,OUT046,2555.5
DRI51,OUT049,3078.0
NCG30,OUT017,1577.5
NCK54,OUT035,1441.5
FDQ16,OUT019,527.5
FDI36,OUT013,2891.0
FDX16,OUT027,3741.5
FDA34,OUT046,2733.5
FDJ48,OUT018,4307.5
FDU47,OUT035,1751.0
FDS39,OUT046,2242.5
FDD11,OUT046,3922.0
FDM16,OUT027,2665.0
FDU56,OUT018,3308.5
FDQ32,OUT017,1689.0
DRK35,OUT013,402.5
FDA58,OUT049,3949.5
DRG48,OUT019,1158.0
FDT59,OUT010,2154.5
FDQ31,OUT019,238.5
FDS51,OUT018,1460.0
FDW32,OUT027,2789.5
FDI15,OUT027,5442.5
NCV30,OUT017,666.5
DRG25,OUT049,3370.0
FDT02,OUT013,338.0
FDO33,OUT027,3170.5
FDP38,OUT035,453.0
FDZ45,OUT035,2691.0
NCA54,OUT027,4265.0
FDU33,OUT017,371.5
FDN58,OUT017,3414.0
FDI05,OUT045,1150.5
FDM57,OUT019,71.5
NCS42,OUT027,2808.5
FDB57,OUT045,3572.5
FDC03,OUT045,3108.0
FDZ58,OUT013,1657.0
NCK29,OUT045,1862.5
NCR53,OUT045,3396.0
FDE26,OUT027,3659.5
FDU52,OUT049,2763.5
FDE41,OUT027,2781.0
FDU38,OUT018,3366.0
FDA52,OUT017,2418.0
FDW46,OUT046,1015.0
DRI59,OUT035,3242.0
FDT38,OUT035,944.0
FDL33,OUT018,3453.5
FDQ01,OUT027,5287.5
FDJ08,OUT046,2868.5
FDQ47,OUT049,819.0
NCZ18,OUT013,3527.5
FDE29,OUT017,544.0
FDF10,OUT027,3636.0
FDC48,OUT049,1720.0
FDY58,OUT013,3368.0
NCX30,OUT010,2425.0
FDV11,OUT013,2549.5
FDT46,OUT046,768.5
DRD01,OUT019,-279.0
FDQ11,OUT013,3815.5
NCM41,OUT017,1182.0
NCC55,OUT013,327.5
FDG45,OUT027,4678.5
NCQ54,OUT049,3043.5
FDM34,OUT045,2022.0
FDD17,OUT019,2548.5
FDN38,OUT027,5336.5
FDB53,OUT018,2832.0
NCL06,OUT035,3681.0
NCV18,OUT019,-54.5
FDX25,OUT013,2694.0
FDB39,OUT046,850.0
FDC33,OUT049,3473.5
NCO14,OUT018,1164.0
FDA58,OUT027,5072.0
NCQ02,OUT017,2688.5
NCR53,OUT017,3130.0
FDN52,OUT046,1284.5
FDG26,OUT046,3977.5
FDE23,OUT027,2219.5
DRI37,OUT013,657.0
DRH37,OUT018,3078.0
FDO01,OUT035,1707.5
FDK45,OUT049,2168.0
FDP23,OUT049,3786.5
FDM33,OUT035,3006.5
FDD36,OUT017,1637.5
FDL56,OUT017,953.0
FDT27,OUT010,2146.5
FDG52,OUT017,397.0
NCL42,OUT035,3436.0
DRJ24,OUT046,2814.0
FDV38,OUT046,718.5
FDT35,OUT045,2676.5
FDY51,OUT045,3400.0
FDC37,OUT017,1401.0
NCP43,OUT013,2632.0
FDO33,OUT045,1721.5
FDW04,OUT018,2531.0
NCC31,OUT046,2425.5
FDK22,OUT049,3778.0
FDJ50,OUT017,623.5
FDV13,OUT017,1196.0
DRL60,OUT017,2165.0
FDW03,OUT017,1438.5
FDY27,OUT035,2430.5
FDB39,OUT027,2308.0
FDU59,OUT045,2501.0
FDZ57,OUT049,2507.5
FDO21,OUT049,3987.0
FDS43,OUT018,3445.5
FDU28,OUT010,1355.5
FDC51,OUT010,504.0
FDW16,OUT010,-33.0
FDP32,OUT010,334.0
FDB60,OUT019,1899.0
NCQ30,OUT046,1869.5
FDD26,OUT049,3274.5
FDI44,OUT045,1159.5
DRH23,OUT046,710.5
FDO44,OUT046,1634.0
FDG04,OUT046,2953.0
FDM32,OUT027,2912.0
FDM09,OUT013,2428.0
FDZ47,OUT013,1328.0
FDM40,OUT027,3524.5
FDY48,OUT017,1348.5
NCM30,OUT045,654.0
FDX36,OUT010,1853.5
DRF03,OUT017,374.0
FDN51,OUT049,4507.0
FDM57,OUT049,1702.0
FDB35,OUT049,1860.5
FDY13,OUT027,2686.5
FDA37,OUT017,1738.5
NCX53,OUT017,1981.5
FDD59,OUT018,1738.0
FDX10,OUT019,-757.5
FDC03,OUT018,3521.0
FDW43,OUT035,3240.5
FDW10,OUT046,2685.0
FDY14,OUT027,5516.5
FDV43,OUT045,691.0
FDO40,OUT013,2149.5
FDP46,OUT027,2831.0
NCE43,OUT019,1292.5
FDD05,OUT035,1542.5
FDJ60,OUT010,1063.5
DRE27,OUT018,1861.0
FDO11,OUT035,3618.5
DRG11,OUT027,3106.0
FDK33,OUT010,1897.0
DRM23,OUT045,2595.5
FDJ02,OUT027,3808.5
NCZ05,OUT045,1640.0
NCL30,OUT013,1743.5
FDZ19,OUT018,3109.5
FDM45,OUT049,2254.5
FDO36,OUT046,2820.5
NCK31,OUT045,845.0
DRJ37,OUT045,2437.5
FDP24,OUT018,2270.5
FDF46,OUT013,1522.5
FDX46,OUT019,-259.0
NCL18,OUT045,2873.0
FDJ26,OUT013,3100.5
FDJ07,OUT045,1874.0
FDY15,OUT013,2082.0
DRG01,OUT045,1233.0
FDF58,OUT045,1096.0
FDZ14,OUT019,748.0
FDP31,OUT049,1283.5
FDH45,OUT013,417.5
FDA09,OUT010,1060.0
FDW31,OUT035,2787.0
FDA57,OUT046,626.5
NCE55,OUT035,2268.5
FDC17,OUT019,2192.5
FDC59,OUT013,832.0
FDA22,OUT013,2357.0
FDK52,OUT035,3092.0
NCM26,OUT046,2379.5
NCT53,OUT035,2224.0
FDW45,OUT018,2783.5
NCI18,OUT035,3138.5
FDE38,OUT018,3018.5
FDF08,OUT019,201.5
FDY58,OUT010,2064.5
FDF58,OUT019,-115.5
FDX39,OUT017,3055.0
FDB44,OUT049,3710.0
FDF28,OUT013,1815.0
FDE39,OUT013,1633.0
FDT37,OUT018,4412.5
FDZ45,OUT017,2808.0
FDO40,OUT035,2004.0
FDM57,OUT027,2791.5
DRG36,OUT017,2376.5
FDY36,OUT010,-329.0
DRL60,OUT027,3874.0
FDS25,OUT019,357.0
DRF49,OUT027,3195.5
FDP16,OUT045,3867.0
FDS60,OUT049,3213.5
FDU15,OUT027,2120.0
FDK43,OUT046,1983.5
FDN25,OUT046,924.0
FDE53,OUT049,2038.5
FDB22,OUT013,2129.0
FDE39,OUT017,1617.0
FDX35,OUT035,3184.0
NCG54,OUT049,2967.0
FDH27,OUT035,1895.5
NCK42,OUT013,3189.5
FDS25,OUT049,1995.5
FDI10,OUT018,3151.5
FDU35,OUT035,1160.0
FDI04,OUT017,2851.5
DRK23,OUT035,3561.0
FDB53,OUT019,889.5
FDY02,OUT049,4452.0
FDM60,OUT035,313.0
NCJ31,OUT010,1875.0
DRP35,OUT017,1675.0
NCQ30,OUT018,2383.0
DRL11,OUT010,969.0
FDU01,OUT013,2762.5
FDR39,OUT035,2395.0
FDO08,OUT046,2602.0
FDC02,OUT045,4066.5
NCZ29,OUT035,1578.0
FDF29,OUT010,620.0
FDZ23,OUT017,2673.0
NCU53,OUT018,3022.5
NCW30,OUT013,3859.5
NCM26,OUT027,3884.5
FDV50,OUT027,3256.0
FDW15,OUT049,2694.5
FDI35,OUT027,4305.0
FDO11,OUT017,3694.0
FDN48,OUT046,1393.0
NCA17,OUT049,2700.5
NCN54,OUT013,1045.5
FDP22,OUT013,540.5
NCB54,OUT035,1593.5
FDD08,OUT045,639.5
DRM48,OUT010,-1095.0
FDG41,OUT027,3179.0
FDE44,OUT027,2037.5
FDE26,OUT035,1824.5
NCS38,OUT013,1612.0
NCJ54,OUT018,4106.5
FDI40,OUT019,205.5
FDN45,OUT018,3847.5
FDU43,OUT046,3745.5
FDI04,OUT010,1536.5
NCC07,OUT018,2109.5
NCC07,OUT019,484.0
NCD18,OUT045,3594.0
FDU55,OUT035,3679.0
FDX59,OUT035,178.5
FDR52,OUT049,3358.5
NCP17,OUT013,789.5
FDQ32,OUT045,1985.0
NCT17,OUT049,3306.0
FDO10,OUT049,1389.0
FDE32,OUT049,935.0
FDN44,OUT045,2531.5
FDH02,OUT035,1110.0
FDK60,OUT013,1312.5
FDS24,OUT019,167.5
FDL03,OUT010,1649.0
FDB46,OUT027,4750.5
FDO48,OUT049,3922.0
FDZ39,OUT049,2071.5
FDT02,OUT027,2062.5
FDC50,OUT013,1139.0
FDP39,OUT035,406.0
DRG15,OUT018,1384.5
FDP10,OUT018,1959.0
FDF53,OUT027,4284.5
FDN34,OUT045,2739.0
FDK02,OUT045,1823.5
FDC23,OUT045,2818.0
FDJ10,OUT019,842.0
FDE53,OUT035,1331.5
FDR25,OUT035,3710.0
FDW50,OUT046,2518.5
FDS09,OUT049,1181.0
FDW49,OUT010,1155.5
FDU51,OUT046,2738.0
FDF28,OUT018,2480.0
NCY30,OUT018,3271.0
FDD44,OUT045,4086.0
FDX09,OUT017,2476.0
NCF30,OUT013,1631.0
FDZ50,OUT019,1669.0
FDW37,OUT013,1239.5
FDD11,OUT049,4362.5
DRH39,OUT018,1594.0
FDA36,OUT049,3307.5
NCG43,OUT049,1764.0
FDF02,OUT035,1169.5
FDP57,OUT027,3030.5
NCE42,OUT017,3388.5
NCR38,OUT027,5293.0
FDP03,OUT019,772.0
FDO51,OUT035,355.5
NCQ42,OUT046,1976.0
NCM41,OUT046,1403.0
FDH48,OUT027,2756.5
DRF60,OUT046,3688.5
FDJ27,OUT035,1159.0
FDQ14,OUT013,2120.5
FDN27,OUT017,1642.5
NCQ02,OUT046,2964.0
FDJ33,OUT049,2316.5
FDP07,OUT027,4446.0
DRE01,OUT049,4002.0
FDU36,OUT045,1595.5
FDL28,OUT017,3329.5
NCX53,OUT046,2208.5
FDZ39,OUT013,1490.0
NCP42,OUT013,2872.0
FDJ14,OUT035,949.5
FDK04,OUT049,1232.5
NCC19,OUT017,2695.0
FDS09,OUT018,1264.5
FDZ02,OUT046,1596.0
FDD35,OUT018,2374.0
NCY42,OUT017,2023.0
FDB05,OUT045,3837.5
FDF20,OUT035,2697.5
NCO41,OUT018,2002.5
FDC40,OUT027,2714.5
FDV58,OUT045,3001.0
FDZ57,OUT045,2118.0
DRM35,OUT046,2774.5
DRN36,OUT018,1948.5
FDQ13,OUT046,1337.5
DRO35,OUT010,327.0
NCD43,OUT035,1322.5
FDA51,OUT018,2124.0
NCX17,OUT027,4982.0
NCZ17,OUT049,936.5
FDR11,OUT027,3857.5
FDW34,OUT049,4178.5
FDN50,OUT017,1256.0
FDS09,OUT046,764.0
FDS48,OUT018,2831.5
FDL44,OUT049,2957.0
DRF48,OUT018,3408.0
FDA14,OUT018,2821.0
NCD30,OUT049,1895.0
FDI16,OUT017,464.0
NCG06,OUT035,3680.0
DRZ24,OUT035,1499.5
NCS17,OUT045,1455.5
FDB37,OUT045,3870.5
FDE10,OUT035,1657.5
FDC57,OUT045,3055.5
FDM12,OUT018,3398.5
FDE24,OUT049,2497.5
FDW22,OUT045,3533.5
DRD01,OUT027,2345.0
NCZ18,OUT027,5208.5
FDN49,OUT045,609.0
FDR22,OUT035,1483.5
FDV08,OUT019,-401.0
FDY39,OUT046,2921.0
FDV36,OUT049,2357.5
FDO60,OUT045,747.0
FDU04,OUT027,3414.0
FDR20,OUT027,2255.5
FDW19,OUT019,598.0
FDU40,OUT049,3409.5
FDK15,OUT045,1483.5
DRF15,OUT035,2048.5
FDQ25,OUT017,2521.0
FDI48,OUT019,-343.5
FDS49,OUT046,1134.0
FDV22,OUT046,2537.0
NCV42,OUT046,1698.5
FDX26,OUT046,2788.5
FDI33,OUT018,1876.0
FDZ14,OUT049,2314.5
FDG10,OUT013,771.0
FDM38,OUT018,1236.5
FDG26,OUT027,5447.0
FDH46,OUT035,1281.5
FDN13,OUT018,1860.0
FDU57,OUT035,1964.0
NCI06,OUT046,2769.0
FDM38,OUT045,845.5
NCG42,OUT010,477.5
FDL39,OUT045,2864.5
FDT31,OUT019,1866.0
FDV59,OUT013,3169.0
FDB49,OUT035,1278.5
FDD58,OUT049,1940.0
DRN59,OUT046,688.0
FDX48,OUT049,2824.5
FDQ11,OUT049,4379.5
FDY12,OUT049,1114.5
FDQ11,OUT045,4058.0
DRI11,OUT017,1595.5
FDY32,OUT027,3880.5
FDS51,OUT045,995.5
FDR19,OUT010,503.5
DRB13,OUT018,3555.0
FDS21,OUT035,689.0
FDQ40,OUT045,2844.0
NCE55,OUT013,2414.5
FDX43,OUT027,3972.5
FDS12,OUT049,2159.5
DRK01,OUT027,2938.0
FDN25,OUT017,631.5
FDB60,OUT046,3043.5
FDQ13,OUT017,1089.0
DRK13,OUT045,3038.5
DRF25,OUT018,1051.0
NCD42,OUT019,-507.5
FDW25,OUT045,1371.5
NCV29,OUT027,4273.5
NCK42,OUT035,3019.0
DRJ13,OUT027,3930.0
DRD15,OUT017,3378.5
FDM27,OUT045,2366.5
FDZ50,OUT018,3336.0
FDC04,OUT046,3756.0
FDF50,OUT049,3499.5
FDP15,OUT045,3997.0
FDK46,OUT035,3667.5
FDZ56,OUT018,3113.5
FDY60,OUT049,2728.5
FDB10,OUT035,3300.5
FDR57,OUT045,2545.0
FDU58,OUT049,3369.0
FDH02,OUT046,1449.5
FDP48,OUT013,2688.5
FDI46,OUT035,3527.0
FDW56,OUT013,2769.0
NCM19,OUT010,311.5
FDS50,OUT027,4886.5
FDK24,OUT013,408.0
FDO36,OUT017,2501.0
FDK45,OUT027,3257.0
NCL05,OUT045,777.0
FDL32,OUT018,2162.0
FDA28,OUT049,2385.5
FDY36,OUT018,1667.5
FDP32,OUT018,2384.5
FDL50,OUT046,1953.5
DRC24,OUT049,2799.5
NCS18,OUT017,1407.5
FDD16,OUT017,918.0
NCV18,OUT013,1028.0
FDX07,OUT046,2923.0
NCZ05,OUT027,3053.0
NCI31,OUT013,301.5
FDK14,OUT049,1684.0
NCR06,OUT045,749.5
NCF54,OUT049,3063.0
DRG23,OUT010,758.5
FDD53,OUT046,655.0
NCM31,OUT027,3579.5
FDT16,OUT017,3863.5
FDR40,OUT035,975.5
DRG25,OUT017,2684.0
FDT10,OUT035,606.5
FDY32,OUT013,2229.5
FDN50,OUT035,1165.0
FDZ35,OUT019,546.0
NCP54,OUT045,1941.0
NCD07,OUT035,1364.5
FDS02,OUT018,3639.0
DRN59,OUT018,1212.5
DRB24,OUT013,2285.5
FDP37,OUT027,3288.5
DRB01,OUT018,3406.0
FDR47,OUT046,2967.5
NCM31,OUT010,597.0
NCF06,OUT027,5515.5
NCV17,OUT027,3511.0
FDS10,OUT049,3171.5
FDN52,OUT035,931.0
FDZ48,OUT013,1511.0
FDJ48,OUT049,4237.5
DRB13,OUT027,4563.5
FDV59,OUT017,3114.0
FDL32,OUT035,1314.0
FDZ12,OUT035,1775.0
NCR06,OUT027,2143.0
FDP51,OUT017,1595.5
FDY22,OUT013,1903.0
FDZ38,OUT049,3086.0
NCO54,OUT035,519.5
FDR23,OUT035,2314.0
FDM38,OUT049,1216.5
FDS25,OUT013,1466.5
FDZ22,OUT013,1099.0
FDZ20,OUT019,2808.5
FDD45,OUT010,-203.5
FDN03,OUT049,4349.0
NCW30,OUT046,4053.5
FDY24,OUT027,2251.0
FDJ26,OUT019,2071.0
FDM15,OUT049,2863.5
NCW54,OUT027,2276.0
FDA23,OUT045,1600.5
FDA39,OUT019,-464.5
FDZ12,OUT017,1906.0
NCB42,OUT046,1828.0
FDL16,OUT046,533.0
FDO24,OUT019,1420.5
NCP42,OUT046,3025.0
FDR19,OUT018,2641.0
DRL01,OUT045,3710.5
FDV37,OUT046,3076.5
FDI41,OUT010,770.0
FDF58,OUT049,1398.5
NCF43,OUT018,2654.5
FDN02,OUT049,3543.0
NCP41,OUT035,1346.5
NCY17,OUT027,1993.0
FDL58,OUT027,5595.0
NCA30,OUT027,4259.5
FDE46,OUT018,2840.5
FDY38,OUT035,3189.0
NCH29,OUT027,2957.0
FDO20,OUT045,3895.5
FDP44,OUT018,2061.5
FDM02,OUT027,2854.0
FDJ14,OUT027,2743.0
FDH04,OUT010,-8.5
DRK23,OUT046,3920.5
NCW05,OUT046,1488.5
FDF12,OUT049,2614.5
FDL51,OUT019,2171.5
FDN03,OUT018,4439.0
DRJ37,OUT049,2734.0
FDM12,OUT019,1742.0
FDA16,OUT045,3513.0
NCB07,OUT017,2744.5
NCI17,OUT019,79.0
FDR51,OUT046,2182.0
FDJ55,OUT045,3627.0
NCZ17,OUT013,341.5
FDU25,OUT013,744.0
NCG18,OUT045,1678.0
DRM11,OUT017,3790.5
FDH16,OUT035,1057.0
FDZ04,OUT018,1428.5
NCX53,OUT035,1905.5
FDX38,OUT027,2318.5
FDX09,OUT046,2712.5
NCW05,OUT018,1981.5
NCS41,OUT017,2596.5
FDI26,OUT046,2767.5
NCZ41,OUT027,3382.0
NCK06,OUT046,1939.0
FDX23,OUT027,2978.0
NCA42,OUT046,2454.0
FDC20,OUT049,1249.0
DRC49,OUT018,2704.5
FDX01,OUT013,1645.5
FDC08,OUT045,3529.0
FDC02,OUT017,3733.0
FDK10,OUT045,2890.0
DRC24,OUT013,2234.5
FDW16,OUT019,312.0
NCU06,OUT018,3976.0
DRA59,OUT045,2880.5
FDR24,OUT019,229.0
DRL35,OUT018,1223.0
FDA49,OUT013,1108.0
NCC55,OUT046,516.0
DRD24,OUT019,1110.5
NCE55,OUT049,3009.0
FDT33,OUT045,2780.5
NCT53,OUT013,2343.5
FDS26,OUT046,3966.5
FDL22,OUT018,1890.0
FDP44,OUT017,1366.0
FDC52,OUT018,2890.5
FDI53,OUT010,812.5
FDZ23,OUT046,2911.0
NCT18,OUT013,2610.5
FDR13,OUT046,1873.5
FDB09,OUT010,388.5
FDZ60,OUT013,1378.5
FDB11,OUT046,3473.0
FDC10,OUT018,2337.5
FDW56,OUT035,2627.5
FDK14,OUT027,2822.0
DRE27,OUT027,2861.0
FDA38,OUT017,3523.0
FDT11,OUT045,3055.0
FDP15,OUT035,3590.0
FDV27,OUT035,1064.5
FDS36,OUT027,3199.0
FDY40,OUT027,2196.0
NCF19,OUT049,1165.0
FDF53,OUT045,2867.0
FDS14,OUT027,3885.5
FDE56,OUT046,861.5
FDZ19,OUT035,2345.5
FDZ46,OUT013,1508.5
FDR16,OUT046,3268.5
FDG29,OUT018,1093.0
NCE30,OUT017,2994.0
FDZ40,OUT046,812.0
FDG58,OUT018,2874.0
DRH03,OUT013,1313.5
FDZ47,OUT045,1580.0
FDV04,OUT018,2821.0
FDZ10,OUT018,2420.0
FDG46,OUT017,1573.0
NCF07,OUT045,1598.0
FDY44,OUT035,2751.0
FDB21,OUT013,3431.0
FDS20,OUT035,2471.5
FDS49,OUT049,1573.0
FDX55,OUT027,4860.5
NCQ02,OUT018,3412.5
FDR25,OUT013,3834.0
DRG39,OUT045,911.5
FDB46,OUT046,3288.5
NCC30,OUT018,3264.0
FDE58,OUT035,1489.0
FDC05,OUT019,1827.0
FDY15,OUT046,2300.5
FDG14,OUT046,2359.0
